PING www.meter.net (104.26.5.16) 55500(55528) bytes of data.
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=75 ttl=57 time=56.5 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=76 ttl=57 time=55.1 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=77 ttl=57 time=62.4 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=78 ttl=57 time=61.8 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=80 ttl=57 time=57.0 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=81 ttl=57 time=55.6 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=82 ttl=57 time=57.0 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=83 ttl=57 time=57.3 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=84 ttl=57 time=54.3 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=85 ttl=57 time=61.7 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=86 ttl=57 time=42.6 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=87 ttl=57 time=59.8 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=88 ttl=57 time=58.6 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=89 ttl=57 time=60.5 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=90 ttl=57 time=58.1 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=91 ttl=57 time=54.9 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=92 ttl=57 time=54.9 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=93 ttl=57 time=61.0 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=94 ttl=57 time=65.7 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=96 ttl=57 time=55.6 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=97 ttl=57 time=61.2 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=98 ttl=57 time=60.9 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=99 ttl=57 time=60.0 ms
55508 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=100 ttl=57 time=58.7 ms

--- www.meter.net ping statistics ---
100 packets transmitted, 80 received, 20% packet loss, time 99485ms
rtt min/avg/max/mdev = 42.600/58.155/75.045/4.712 ms
