PING www.meter.net (104.26.5.16) 16(44) bytes of data.
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=1 ttl=57 time=19.0 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=2 ttl=57 time=18.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=3 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=4 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=5 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=6 ttl=57 time=18.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=7 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=8 ttl=57 time=17.7 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=9 ttl=57 time=18.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=10 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=11 ttl=57 time=18.1 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=12 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=13 ttl=57 time=20.0 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=14 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=15 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=16 ttl=57 time=18.4 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=17 ttl=57 time=17.9 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=18 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=19 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=20 ttl=57 time=17.7 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=21 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=22 ttl=57 time=17.7 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=23 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=24 ttl=57 time=20.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=25 ttl=57 time=18.3 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=26 ttl=57 time=19.7 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=27 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=28 ttl=57 time=17.7 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=29 ttl=57 time=20.1 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=30 ttl=57 time=17.9 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=31 ttl=57 time=18.9 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=32 ttl=57 time=17.8 ms
24 bytes from 104.26.5.16 (104.26.5.16): icmp_seq=33 ttl=57 time=18.9 ms
